0.2131167070866793;0.4100941189029653;0.1486658941590998
0.4708569686110996;0.7339666629797963;0.14865410926093015
0.21034632795428465;0.1550954827668244;0.7771393691606701
0.9855616576793365;0.1392048635623926;0.7306011273279982
0.931450362841801;0.38083836500475476;0.4950677406097054
0.7227250155686243;0.4261885427394043;0.46982623520822353
0.6139686376364192;0.426710290008926;0.72121954603552
0.8056236082033581;0.686591018402448;0.21135396625010594
0.6455673200117297;0.07683675184501237;0.38965352755476934
0.6636736851208167;0.7809130078888175;0.17894127624779987
0.9435763946403755;0.21128015570029912;0.21775037565207433
0.9465762115423157;0.22795796148345482;0.9629470242670732
0.5302111226847933;0.05825269267140487;0.8022571630394253
0.6461851703255069;0.5019089271383191;0.3490375231287245
0.8744192811937973;0.38322183155172174;0.6117824834611473
0.49634083017627684;0.1778499994986522;0.7248142093717798
0.4136283584808378;0.991881506976331;0.9522966500081668
0.5726720585223415;0.9027543410746436;0.03212074660895936
0.09911423170128675;0.3329775563223648;0.06955091419054205
0.10135714341516633;0.03542169521066707;0.42459992224306586
0.09377191162664089;0.19387084106829056;0.18561698434459473
0.5513267831625687;0.42312785999306357;0.286866526399989
0.877433755837072;0.58265181991774;0.05091443345130231
0.866052863439719;0.5392772683416625;0.5691559804404916
0.7064579011804358;0.23785731561989132;0.9541655825442985
0.6168013018656024;0.7385481744647857;0.05193731187351047
0.8735073697398528;0.3302009969366887;0.9962621206603349
0.518278750275601;0.09345194094090492;0.9444483593852567
0.5908521887966918;0.5034071575155821;0.2812899351168394
0.15267691219633284;0.9676230443380257;0.693264608743939
0.6094348121069598;0.595028322441241;0.8484881849926121
0.22641564199676512;0.8365262078099363;0.9967156161362084
0.14053716858711474;0.1927713094804564;0.15303323822294945
0.45755895353080844;0.7056019298319901;0.5560967435372836
0.9048537580105338;0.8860595700170425;0.49979837687956286
0.9793876405008108;0.8097972121937507;0.21099800010795222
0.5997920696190668;0.2600609981652495;0.9564845624397987
0.06731421966917217;0.14563017314238025;0.5061028450493291
0.456731265520283;0.795424319480215;0.9841698820603706
0.813170128177118;0.0884899552125934;0.01832616612169391
0.4989394224642203;0.7148324985975837;0.7096432455804028
0.06715097201429754;0.6729169831139868;0.8291819942859662
